 rho0                  EoA                   K                     a                     L                     Ms_inv                Crdr0                 Crdr1                 Vn                    Vp                    CrdJ0                 CrdJ1                
 [1/fm^3]              [MeV]                 [MeV]                 [MeV]                 [MeV]                 []                    []                    []                    []                    []                    []                    []                   
 1.59202070000000e-01 -1.57656740000000e+01  2.11923050000000e+02  2.80028470000000e+01  2.05561660000000e+01  8.38630060000000e-01 -3.89937160000000e+01 -1.27678270000000e+02 -1.64144290000000e+02 -1.89439100000000e+02 -7.04606160000000e+01 -8.11735860000000e+01 
 1.59221110000000e-01 -1.57448840000000e+01  2.09682120000000e+02  2.77181580000000e+01  1.66124580000000e+01  8.10256920000000e-01 -3.87186230000000e+01 -1.10779360000000e+02 -1.59987120000000e+02 -1.87934620000000e+02 -7.48622770000000e+01 -2.40350700000000e+01 
 1.60191200000000e-01 -1.57553890000000e+01  2.07462840000000e+02  2.71255900000000e+01  1.87281430000000e+01  8.14090540000000e-01 -3.84476740000000e+01 -1.50438820000000e+02 -1.58778600000000e+02 -1.91669250000000e+02 -7.16852320000000e+01 -4.85906980000000e+01 
 1.59890580000000e-01 -1.57297390000000e+01  2.08671750000000e+02  2.73900890000000e+01  1.86642070000000e+01  8.65976000000000e-01 -3.82000850000000e+01 -1.42852750000000e+02 -1.65698560000000e+02 -1.90383350000000e+02 -6.85141170000000e+01 -7.16515370000000e+01 
 1.59519550000000e-01 -1.57330720000000e+01  2.06979800000000e+02  2.72170640000000e+01  1.98292950000000e+01  8.25157940000000e-01 -3.83923890000000e+01 -1.42212180000000e+02 -1.61081480000000e+02 -1.90528550000000e+02 -7.10045170000000e+01 -3.90783290000000e+01 
 1.59112230000000e-01 -1.57563070000000e+01  2.16358240000000e+02  2.76215050000000e+01  2.39011700000000e+01  8.49071330000000e-01 -3.99026140000000e+01 -1.36744620000000e+02 -1.63820550000000e+02 -1.88211830000000e+02 -7.67758880000000e+01 -3.75675300000000e+01 
 1.57906430000000e-01 -1.57337870000000e+01  2.22006250000000e+02  2.75333620000000e+01  2.17949560000000e+01  8.34046830000000e-01 -3.74236780000000e+01 -1.20240240000000e+02 -1.61924830000000e+02 -1.95660960000000e+02 -7.33745580000000e+01 -1.36388380000000e+01 
 1.57959150000000e-01 -1.57077090000000e+01  2.14668470000000e+02  2.74864060000000e+01  2.15352270000000e+01  8.12331560000000e-01 -3.72145000000000e+01 -1.65311960000000e+02 -1.55341680000000e+02 -1.86135560000000e+02 -7.57117020000000e+01 -6.37884700000000e+01 
 1.58731800000000e-01 -1.57434070000000e+01  2.17498810000000e+02  2.71941570000000e+01  3.04717900000000e+01  8.29824900000000e-01 -3.73356380000000e+01 -1.93854310000000e+02 -1.62238220000000e+02 -1.90401430000000e+02 -7.02452980000000e+01 -3.93539920000000e+01 
 1.58501220000000e-01 -1.57394180000000e+01  2.14364970000000e+02  2.75308370000000e+01  2.85098150000000e+01  8.24268120000000e-01 -3.79839830000000e+01 -1.70152240000000e+02 -1.60510890000000e+02 -1.87287360000000e+02 -7.19525670000000e+01 -4.86928230000000e+01 
